INFO: 2013-01-04 23:23:14,052 -- 200 GET /SharingFactory/PWP1FXKB (127.0.0.1) 1.45ms
INFO: 2013-01-04 23:24:14,247 -- SharingLoadBalancer - assigning servers to the sharing space 1FOOVYSV
INFO: 2013-01-04 23:24:14,248 -- SharingLoadBalancer - Querying sharing space 1FOOVYSV from load balancer
INFO: 2013-01-04 23:24:14,248 -- 200 GET /SharingFactory/1FOOVYSV (127.0.0.1) 1.57ms
INFO: 2013-01-04 23:24:14,261 -- SharingSpaceActionHandler - adding 3 action to sharing space 1FOOVYSV from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 23:24:14,261 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:24:14,262 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:24:14,264 -- 200 POST /SharingSpace/1FOOVYSV (127.0.0.1) 9.32ms
INFO: 2013-01-04 23:24:14,916 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:24:14,916 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:24:14,917 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:24:14,917 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:24:14,918 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:24:15,669 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:24:15,782 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:24:15,782 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:24:15,782 -- SharingSpaceController - Finished executing all actions
INFO: 2013-01-04 23:24:38,721 -- SharingLoadBalancer - assigning servers to the sharing space AVQWIGUB
INFO: 2013-01-04 23:24:38,722 -- SharingLoadBalancer - Querying sharing space AVQWIGUB from load balancer
INFO: 2013-01-04 23:24:38,722 -- 200 GET /SharingFactory/AVQWIGUB (127.0.0.1) 1.56ms
INFO: 2013-01-04 23:25:26,030 -- SharingLoadBalancer - assigning servers to the sharing space 536S2UVE
INFO: 2013-01-04 23:25:26,031 -- SharingLoadBalancer - Querying sharing space 536S2UVE from load balancer
INFO: 2013-01-04 23:25:26,031 -- 200 GET /SharingFactory/536S2UVE (127.0.0.1) 1.61ms
INFO: 2013-01-04 23:27:18,763 -- SharingLoadBalancer - assigning servers to the sharing space FKL5T0JR
INFO: 2013-01-04 23:27:18,764 -- SharingLoadBalancer - Querying sharing space FKL5T0JR from load balancer
INFO: 2013-01-04 23:27:18,764 -- 200 GET /SharingFactory/FKL5T0JR (127.0.0.1) 1.67ms
INFO: 2013-01-04 23:27:18,774 -- SharingSpaceActionHandler - adding 2 action to sharing space FKL5T0JR from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 23:27:18,775 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:27:18,775 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:27:18,777 -- 200 POST /SharingSpace/FKL5T0JR (127.0.0.1) 9.14ms
INFO: 2013-01-04 23:27:19,583 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:27:19,584 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:27:19,584 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:27:19,585 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:27:21,474 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:27:21,474 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:27:21,475 -- SharingSpaceController - Finished executing all actions
INFO: 2013-01-04 23:27:48,869 -- SharingLoadBalancer - assigning servers to the sharing space 780J1CBL
INFO: 2013-01-04 23:27:48,870 -- SharingLoadBalancer - Querying sharing space 780J1CBL from load balancer
INFO: 2013-01-04 23:27:48,870 -- 200 GET /SharingFactory/780J1CBL (127.0.0.1) 1.35ms
INFO: 2013-01-04 23:27:48,876 -- SharingSpaceActionHandler - adding 2 action to sharing space 780J1CBL from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 23:27:48,877 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:27:48,877 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:27:48,881 -- 200 POST /SharingSpace/780J1CBL (127.0.0.1) 8.54ms
INFO: 2013-01-04 23:27:50,093 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:27:50,094 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:27:50,094 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:27:50,095 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:27:51,505 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:27:51,506 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:27:51,507 -- SharingSpaceController - Finished executing all actions
INFO: 2013-01-04 23:28:31,620 -- SharingLoadBalancer - assigning servers to the sharing space 5BAUJLBF
INFO: 2013-01-04 23:28:31,621 -- SharingLoadBalancer - Querying sharing space 5BAUJLBF from load balancer
INFO: 2013-01-04 23:28:31,621 -- 200 GET /SharingFactory/5BAUJLBF (127.0.0.1) 1.33ms
INFO: 2013-01-04 23:28:31,627 -- SharingSpaceActionHandler - adding 2 action to sharing space 5BAUJLBF from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 23:28:31,627 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:28:31,628 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:28:31,630 -- 200 POST /SharingSpace/5BAUJLBF (127.0.0.1) 7.28ms
INFO: 2013-01-04 23:28:32,696 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:28:32,696 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:28:32,696 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:28:32,697 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:28:33,719 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:28:33,719 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:28:33,720 -- SharingSpaceController - Finished executing all actions
INFO: 2013-01-04 23:32:15,315 -- SharingLoadBalancer - assigning servers to the sharing space LSH2ILCZ
INFO: 2013-01-04 23:32:15,316 -- SharingLoadBalancer - Querying sharing space LSH2ILCZ from load balancer
INFO: 2013-01-04 23:32:15,316 -- 200 GET /SharingFactory/LSH2ILCZ (127.0.0.1) 1.41ms
INFO: 2013-01-04 23:32:15,323 -- SharingSpaceActionHandler - adding 2 action to sharing space LSH2ILCZ from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 23:32:15,324 -- SharingSpaceController - Started processing batch of 5 actions
INFO: 2013-01-04 23:32:15,324 -- SharingSpaceController - executing action  
INFO: 2013-01-04 23:32:15,326 -- 200 POST /SharingSpace/LSH2ILCZ (127.0.0.1) 8.22ms
INFO: 2013-01-04 23:32:16,235 -- SharingSpaceController - finished executing action   with response 200
INFO: 2013-01-04 23:32:16,236 -- Finished executing all the actions in the batch
INFO: 2013-01-04 23:32:16,236 -- SharingSpaceController - Started processing batch of 5 actions
